ID,DESCRICAO,PRECOVENDA,CODBARRAS
337,CAMARA DE AR TITAN TRAS 90/90-18 - PIRELLI,"40,00",NULL
338,CAMARA DE AR BIZ  TRAS 80/100-14 -EVOL,"35,00",NULL
339,CAMARA DE AR XLR DIANT 275/21 - EVOL,"45,00",NULL
340,,"45,00",NULL
341,,"55,00",3395040000002
342,PEDAL CAMBIO BIZ 100 ES SIVERST,"40,00",NULL
343,ROLAMENTO 6202 TITAN 150 /99 TRAS  - GBR,"10,00",NULL
344,PNEU BIZ TRAS BS32 80/100-14 - RINALDI,"160,00",NULL
345,PNEU TITAN TRAS BS32 90/90-18 - RINALDI,"135,00",NULL
346,PNEU TITAN TRAS CROSS SH31 90/90-18 - RINALDI,"120,15",NULL
347,PNEU BROS DIANT CROSS SH31 90/90-19 - RINALDI,"355,00",NULL
348,PNEU BIZ TRAS R34 80/100-14 - RINALDI,"185,00",NULL
349,PNEU BIZ TRAS CROSS SH31 80/100-14 - RINALDI,"198,00",7898493790316
350,PNEU BIZ DIANT PD29 250/17 - RINALDI,"158,00",NULL
351,PNEU BIZ DIANT BS32 60/100-17 - RINALDI,"155,00",NULL
352,PNEU BIZ TRAS MATRIX 80/100-14 - LEVORIN,"98,00",NULL
353,PNEU BIZ TRAS WH 21 80/100-14 - RINALDI,"180,00",NULL
354,PNEU TITAN DIANT CROSS SH31 275/18 - RINALDI,"115,00",NULL
355,PNEU BROS TRAS CROSS SH31 100/90-17 - RINALDI,"420,00",NULL
356,PNEU BROS DIANT WH21 90/90-19 - RINALDI,"285,00",NULL
357,PNEU TITAN TRAS  HB37 90/90-18 (SEM CAMARA) - RINA,"148,00",NULL
358,PNEU BROS DIANT DUAL SPORT 90/90-19 - LEVORIN,"160,00",NULL
359,PNEU BROS TRAS R34 110/90-17 - RINALDI,"298,00",NULL
360,PNEU TORNADO XRE TRAS RH34 120/80-18 - RINALDI,"210,00",NULL
362,PNEU TITAN TRAS  BALAO BS32 100/90-18 - RINALDI,"145,00",NULL
363,PNEU TITAN TRAS MATRIX 90/90-18 - LEVORIN,"125,00",NULL
364,PNEU TITAN  DIANT MATRIX 80/100-18- LEVORIN,"120,00",NULL
365,PNEU TITAN  TRAS WH21 90/90-18- RINALDI,"110,00",NULL
366,ARO DA RODA TRASEIRA TITAN 150 2000 - ENINCO,"100,00",NULL
367,ARO DA RODA TRASEIRA TITAN 150 2000 - TORK,"70,00",NULL
368,ARO DA RODA DIANTEIRO BIZ 17X140- ENINCO,"70,00",NULL
369,ARO DA RODA DIANTEIRO BIZ 17X120- ENINCO,"70,00",NULL
370,ARO DA RODA DIANTEIRO BROS 19X185- ENINCO,"118,00",NULL
371,ARO DA RODA TRASEIRA TITAN 150 2000 18X185 - TORK,"100,00",NULL
372,ARO DA RODA TRASEIRA BIZ 14X160- ENINCO,"90,00",NULL
373,ARO DA RODA TRASEIRA BIZ 14X160 - TORK,"95,00",NULL
374,ARO DA RODA DIANTEIRO TITAN 150 2000 - TORK,"95,00",NULL
375,ARO DE BICICLETA 20X175 ALUMINIO NATURAL,"28,00",NULL
376,BLOCO OTICO COMP TITAN 150  2011-2013  PLASMOTO,"38,00",NULL
377,BLOCO OTICO COMP TITAN 2000 - PLASMOTO,"35,00",NULL
378,BLOCO OTICO COMP BIZ 125 -  PLASMOTO,"85,00",7898442100876
379,BLOCO OTICO COMP CG TITAN 2000 - KS/ES/FAN-  PROJE,"25,00",NULL
380,FAROL COMPLETO ADAP PJ CG TITAN 150  ( SEM LAMPADA,"48,00",NULL
381,LATERNA TRAS COMP TITAN 150 VERMELHA - STLU,"40,00",NULL
382,LANTERNA COMPLETA COMP COM TITAN 150 2009 -EVOL,"48,00",NULL
383,CUBO TRSEIRO FAN 1'25,"30,00",7897846412592
384,,"30,00",7898442100753
385,,"13,00",NULL
386,LANTERNA TRAS CBX 250 TWISTER VERMELHA - STLU,"60,00",NULL
387,LANTERNA TRAS COMP TITAN 2000 VERMELHA - 2252,"85,00",NULL
388,BLOCO OTICO COMP XR/XLR/NXR - PLASMOTO,"65,00",7898442100739
389,BLOCO OTICO COMP BIZ 99 A 04 - PLASMOTO,"45,00",NULL
390,BLOCO OTICO COMP BIZ 100 - STLU,"48,00",NULL
391,BLOCO OTICO COMP YBR 2005 / FAZER ARO CROM -PLASMO,"65,00",NULL
392,BLOCO OTICO COMP CRYPTON 10/11 - TRILHA,"65,00",NULL
393,,"28,00",NULL
394,TAMPA PAINEL  POP PRETO  - PARAMOTOS,"55,00",7898457518345
395,ARO DO FAROL TITAN 2000 CROM - MOFARDINI,"35,00",7898909121147
396,,"25,00",NULL
397,,"30,00",7898442100470
398,,"35,00",NULL
399,,"18,00",NULL
400,,"19,00",NULL
401,,"40,00",7893986253293
402,ARO DO FAROL TITAN 2000 PRETO - MOFARDINI,"25,00",7898909121130
403,,"14,00",NULL
404,,"30,00",7898442102511
405,PAINEL TITAN 150 KS/ES 04-08 - 0909192,"135,00",NULL
406,,"30,00",NULL
407,,"35,00",NULL
408,,"12,00",NULL
409,,"40,00",78939860615
410,,"18,00",NULL
411,,"18,00",NULL
412,,"13,00",NULL
413,,"15,00",NULL
414,,"13,00",NULL
415,ARO DO FAROL CG84/TITAN 99 CROMADO - AQUARIUS,"9,00",NULL
416,,"32,00",NULL
417,SUP DO ESCAPAMENTO TITAN 150 PRETO - MOFARDINI,"23,00",NULL
418,SUPORTE PARALAMA DIANTEIRO FERRO COMP FAN 125 /09/,"23,00",NULL
419,SUPORTE  DO PARALAMA MIX 150 09/12 - BIKES E MOTOS,"20,00",NULL
420,SUPORTE  DO PARALAMA DIANTEIRO ADAPT CG TITAN 00/0,"10,00",NULL
421,SUPORTE  DO PARALAMA DIANTEIRO FERRO TITAN 150 04/,"20,00",NULL
422,PROTETO BARRA DUPLA COMP TITAN 2000 CROMADO - PRO,"45,00",NULL
423,"PROTETOR RACING SPORT COMP, TITAN 150 FAN 2014","85,00",NULL
424,PROTETOR CAREN SPORT COMP TITAN ATE 2021,"330,00",7891211260023
425,TRASEIRA COMPLETA  BIZ 100 98/05/POP 100 07/15 - V,"55,00",NULL
426,CAVALETE APOIO LATERAL TITAN 150,"130,00",7899730934104
427,SUP. PEDAL DIANTEIRO POP 100 -POLIMET,"60,00",NULL
428,"CAVALETE LATERAL BIZ 125 C, BORRACHA","18,00",NULL
429,CAVALETE LATERAL BORRACHA TITAN 2000,"18,00",NULL
430,CAVALETE LATERAL COMPATIVEL 100 DREAM / BIZ,"18,00",NULL
431,,"68,00",NULL
432,ESTRI AUX CG/ML/TR/TD/TT 95/99 PR,"40,00",NULL
433,ESTRIBO MAC /FAN/TT 00/04 PR- POLIMET,"75,00",NULL
434,ESTRIBO MAC TT 150 KS/ES/JOB/FAN 09 PR- POLIMETE,"38,00",NULL
435,CAVALETE LATERAL NXR 125 BROS / NXR 150 BROS,"50,00",7899101603011
435,CAVALETE LATERAL NXR 125 BROS / NXR 150 BROS,"50,00",7000000056154
436,CAVALETE LATERAL XLR 125 XLS 125,"20,00",NULL
437,SUP PEDAL DIANTEIRO COMP C/ TITAN 150 2009 FAN 200,"35,00",NULL
438,PROT SLIDER FAN ECO PRETO,"90,00",NULL
439,PROT SLIDER FAN ECO VERMELHO,"90,00",NULL
440,SUPORTE VISEIRA CAP. SAM MARINO PRE,"15,00",NULL
441,PEDAL FREIO BIZ 100 E POP 100 CR,"28,00",NULL
442,PEDAL FREIO TITAN 150/09/CR- POLIMET,"30,00",NULL
443,PEDAL FREIO BIZ 125 CR,"28,00",NULL
444,PEDAL POP 100,"25,00",NULL
445,PEDAL FREIO TITAN 150 2004/2006 - PMKE,"38,00",NULL
446,RODA PARA CARRETINHA C GRAXETA,"75,00",NULL
447,RODA AL PARA CARRETINHA C GRAXETA,"75,00",NULL
448,RETROVISOR COM PISCA MINI VERMELHO,"65,00",NULL
449,RETROVISOR COM PISCA MINI AZUL,"65,00",NULL
450,,"45,00",7898442102733
451,GUIDAO POTI CROM C/BUCHA,"25,00",NULL
452,GUIDAO CURVA TROPICAL CROMADA C/ BUCHA,"18,00",NULL
453,GUIDAO PRETO P/ BICICLETA TIPO TITAN 7899498000417,"28,00",NULL
454,,"18,00",NULL
455,BANCO COMPLETO TITAN 99 - PRO TORK,"180,00",NULL
456,SELIM PRETO TITO,"100,00",NULL
457,AMORTECEDOR TITAN 150 - EVOL,"58,00",NULL
458,AMORTECEDOR TITAN 00 - EVOL,"90,00",NULL
459,AMORTECEDOR  HONDA  150 04 TITAN,"100,00",NULL
460,AMORTECEDOR  TRAS  TITAN 125 CROM,"60,00",NULL
461,AMORTECEDOR  BIZ 98/09 - COFAP,"72,50",NULL
462,AMORTECEDOR HONDA 125 00/... - COFAP,"125,00",7891579218421
463,BENGALA CG TITAN 150 - COFAP,"65,00",NULL
464,BENGALA CG TITAN 125 - COFAP,"98,00",NULL
465,BENGALA BIZ 125 - CILINDROS,"90,00",NULL
466,BENGALA NXR 125/150 BROS 06/2013-GRAPEX,"89,00",NULL
467,CAMISA TITAN 125 2002/2008 - COFAP,"320,00",NULL
468,CAMISA CBX/XR250 TWISTER/TORNADO,"520,00",NULL
469,CAMISA HONDA FAN KS/ES CARGO 2009 125 - KITSETS,"251,80",NULL
470,CAMISA BIZ  125 - KITSETS,"230,00",NULL
471,CAMISA BIZ  100 - KITSETS,"220,00",NULL
472,CAMISA TITAN 125 2002 - KITSETS,"220,00",NULL
473,KIT CILINDRO MOTOR TITAN 150 - METAL LEVE .,"230,00",NULL
474,CAMISA HONDA TODAY/TITAN A PARTIR DE 11/91 125 - K,"200,00",NULL
475,KIT PISTOES COM ANEIS TITAN A PARTIR DE 2002,"80,00",NULL
476,KIT PISTOES COM ANEIS TITAN  A PARTIR  DE 2002,"98,00",7892415482372
477,KIT PISTOES COM ANEIS MOTOR TITAN 150 - METAL LEVE,"230,00",NULL
478,,"38,00",NULL
479,ARVORE COMANDO DE VALVULA  CCMP  BIZ 100/DREAM - VEI,"65,00",NULL
480,ARVORE DE COMANDO TITAN 125 - EVOL,"69,00",NULL
481,ANEIS TODAY /TITAN CDI 90 - METAL LEVE,"55,00",NULL
482,ANEIS CG ML TURUNA 125 - METAL LEVE,"55,00",NULL
483,CAPA DE CHUVA POLAINA  G - DELTA,"40,00",NULL
484,CARBURADOR COMPLETO COMPATIVEL TITAN 150/NXR 150 0,"120,00",NULL
485,JG DE JUNTA CG 125 ES/KS 00 NXR 125 BROS,"40,00",VE05700000140
486,CARBURADOR COMPLETO BIZ 100 AUDAX,"127,00",NULL
487,CARBURADOR  BIZ  - SCT,"100,00",NULL
488,MOTOR DE PARTIDA  COMP/ CG/NXR/TITAN/NXR150 BROS/S,"280,00",NULL
489,CARBURADOR  XL 125,"100,00",NULL
490,TAMPA PINHAO COMP/ NXR 150 06/08 - AUDAX,"78,00",7899468034664
491,TAMPA PINHAO COMP / TITAN 125 KS/ES/KSE- AUDAX,"80,00",NULL
492,EIXO SECUNDARIO- MGA,"40,00",NULL
493,EIXO PINHAO YBR / XTZ 00/05 - AUDAX,"38,00",NULL
494,EIXO CAMBIO YBR YBR FACTOR TZ,"75,00",7893986232298
495,JG DE JUNTA CG CGI / TODAY/ TITAN ATE 99- VEDAMOTO,"25,00",NULL
496,JG DE JUNTA BIZ 100 KS-ES - VEDAMOTO,"55,00",7899641802257
497,BIELA TITAN 150 - METAL LEVE,"160,00",7892415805089
498,BIELA BIZ 100 - METAL LEVE,"140,00",NULL
499,BIELA TITAN 125 - METAL LEVE,"140,00",NULL
500,BIELA CG TITAN 125 CBX//NX / XR - METAL LEVE,"95,00",NULL
501,,"48,00",NULL
502,,"45,00",NULL
503,,"48,00",NULL
504,CAIXA C/ ENGRENAGEM VELOCIMETRO TITAN 150 TAMBOR,"40,00",7893986549181
505,ENGRENAGEM DO VELOCIMETRO TITITAN 150 KS - EVOL,"30,00",NULL
506,,"65,00",3821140000005
507,BUCHAS DO GARFO TRASEIRO - DANIDREA,"23,00",NULL
508,"BUXAS GARFO TRASEIRO YBR, RD, RDZ 125","55,00",7894152035613
509,ENGRENAGEM DO VELOCIMETRO NXR 125/150 -EVOL,"35,00",NULL
510,ENGRENAGEM DO VELOCIMETROFAN 125/09 ES/ TITAN 150,"35,00",NULL
511,ENGRENAGEM DO VELOCIMETRO TITAN 150KS/ES BIZ 125,"30,00",NULL
512,,"55,00",NULL
513,ENGRENAGEM DO VELOCIMETRO TITAN 150 ESD/SPORT,"32,00",NULL
514,ENGRENAGEM DO VELOCIMETRO XTZ 03/08,"38,00",NULL
515,ENGRENAGEM MAIS PINHAO  VELOCIMETRO FERRO TITAN 20,"25,00",NULL
516,ENGRENAGEM MAIS PINHAO  VELOCIMETRO FERRO TITAN150,"28,00",NULL
517,ENGRENAGEM DO VELOCIMETRO FERRO COMPLETO  TITAN 15,"25,00",NULL
518,ENGRENAGEM MAIS PINHAO  VELOCIMETRO FERRO TITAN150,"40,00",NULL
519,CAMARA DE AR CARRETINHA  4.00-8 GRAPEX,"25,00",NULL
520,,"23,00",NULL
521,CAMARA DE AR CARRETINHA/3.00-8 - RINALDI,"40,00",NULL
522,,"23,00",NULL
523,LAMPADA  FAROL H4 12V X35/35W ULTRA LIGHT SUPER BR,"28,00",NULL
524,LAMPADA DE BIODO BI COLOR,"28,00",NULL
525,CORRENTE DE COMANDO  TITAN 150/NXR150 DID,"100,00",NULL
526,CORRENTE DE COMANDO  STRADA NX/NXR200 DID,"120,00",NULL
527,LAMPADA FAROL H6 12V 30/30 W AZUL BIZ 100/125/POP/,"25,00",NULL
528,ROLAMENTO VIRABRIQUIN 28BCS18 L.DIREITO TITAN 00 -,"48,00",NULL
529,ROLAMENTO VIRABRIQUIN 35BC07 -SCT,"48,00",NULL
530,ROLAMENTO VIRABRIQUIN 63/28 C3 -SCT,"48,00",NULL
531,ROLAMENTO VIRABRIQUIN 63/28 C3 -SCT,"38,00",NULL
532,ROLAMENTO VIRABRIQUIN 63/28 2RS-SCT,"48,00",NULL
533,CORRENTE DE COMANDO DREAM/BIZ/CRYPTON- DID,"60,00",NULL
534,CABO  COMANDO V CG TITAN 150 - VINI,"45,00",NULL
535,CABO  COMANDO  BIZ /C100 DREAM,"43,00",NULL
536,ROLAMENTO 6205 2RS GBR,"25,00",7899153223779
537,ROLAMENTO NACHI QUEST,"15,00",NULL
538,ROLAMENTO  6201  2 RS D- T POP 100 GBR,"8,00",NULL
539,ROLAMENTO  6004 ZZ C3 -COROA TITAN150 YBR 125,"10,00",NULL
540,ROLAMENTO 6200,"7,00",NULL
541,ROLAMENTO  6300 ZZ  - GBR,"10,00",NULL
542,ROLAMENTO  6301 RODA TITAN DIANTEIRO - PMKE,"10,00",NULL
543,ROLAMENTO  6302 ZZ  TRAZ TITAN- GBR,"10,00",NULL
545,LAMPADA TITAN 12V 35/35W P43T H4 - COFAP,"18,00",NULL
546,LAMPADA TITAN  H4- 12458MOTO-CN - PHILLIPS,"28,00",NULL
547,LAMPADA TITAN HBL TK-7412 SUPER BRANCA -HBL,"25,00",NULL
548,LAMPADA BIZ 12153ESC1 - PHILLIPS,"24,00",NULL
549,LAMPADA  DO PISCA 2000 R10W - PHILLIPS,"2,00",NULL
550,LAMPADA BIZ 12V 35/35W P15D-1 LMM12153 -MAGNETTI C,"15,00",NULL
551,LAMPADA PISCA TRASEIRO - GRAPEX,"4,00",NULL
552,TAMPA LAT. ADAPTVEL A TITAN 02/03 - VERMELHO,"40,00",NULL
553,CABO DE EMBREAGEM NXR 160 BROS EDD /ESD /ES 2016 -,"40,00",NULL
554,CARBURADOR  CG/TI/KS 00/01 - AUDAX,"115,00",NULL
555,APARABARRO HONDA 26X16CM MAIOR,"10,00",NULL
556,,"12,00",NULL
557,,"45,00",NULL
558,,"35,00",7899468022180
559,,"20,00",NULL
560,,"18,00",NULL
561,ROLDANA DO ACEL. CG CARGO/CG TODAY -  STLU,"7,00",NULL
562,,"20,00",NULL
563,ANTENA CORTA PIPA RETROVISOR,"18,00",NULL
564,,"35,00",7899468003042
565,APARABARRO HONDA 26X14CM MENOR,"8,00",NULL
566,COXIM DA COROA SUZUKI YES INTRU,"20,00",NULL
567,JOGO COXIM DA COROA TITAN -150 -MODELO ACOPLADO,"25,00",NULL
568,,"25,00",NULL
569,,"65,00",NULL
570,COXIM DA COROA YBR / CRIPTON,"16,00",NULL
571,TRANGE TRASEIRA COROA SHINERAY XY-50,"60,00",NULL
573,BATERIA NX/XR200 WITHOUT ACID - ARS,"170,00",2200940220472
575,BATERIA MOTO 12V - 6AH - HELIAR,"240,00",7891676040024
575,BATERIA MOTO 12V - 6AH - HELIAR,"240,00",7891676040291
576,BATERIA MOTO (GEL) TITAN 125/150/NXR150 ES -GRAPKS,"165,00",7908217207140
577,BATERIA MOTO 12V - 5AH - ACDELCO,"180,00",7895291055777
578,,"25,00",NULL
579,COXIM DA COROA BIZ,"13,00",NULL
580,CDI CG 125 TITAN 2003-08 FAN - MAGNETRON,"148,00",7898485614439
581,RELE DE PARTIDA YAMAHA YBR/FACTOR/XTZ 125,"75,00",7908180600443
582,RELE DE PARTIDA XLR125/TITAN ES NXR 150 BROS 2003-,"35,00",NULL
583,"PEDALEIRA TRASEIRA TODAY, TITAN GRAPEX","8,82",NULL
584,PEDAL CAMBIO TWISTER-250,"50,00",NULL
585,CDI CB300 150 BROS ATE 2008,"100,00",NULL
586,CDI  TODAY/ TITAN 1992-2002,"135,00",7898485613821
587,TAMPA TANQUE TITAN-150 CROMADA IMPORTADO,"38,00",NULL
588,RELE DE PARTIDA BIZ125/ NXR125/150/02/05/TITAN125/,"30,00",NULL
589,"BATERIA MOTO CG/TITAN /99 12V 2,5 -KONDER","65,00",NULL
590,COXIM DA COROA PVC BIZ 100,"12,00",NULL
591,PEDALEIRA TRASEIRA/DIANTEIRA TWISTER/ TITAN SPORT,"18,00",NULL
592,BUCHA COROA NYLON HDA CG/125 * 4 UNIDADES,"25,00",7899641801458
593,PEDAL DE APOIO BIZ/ DREAM ESTRIBO DIANT,"75,00",NULL
594,PEDALEIRA TRASEIRA NXR BROS/FALCON/XRE300 DIREITA,"24,00",NULL
595,CABO DE EMBREAGEM  TITAN 150 ES/KS/ESD 09,"20,00",NULL
596,CABO DE EMBREAGEM CG 150 MIX ES /KS /ESD 2009E/D -,"25,00",NULL
597,PEDAL DE APOIO DIANT CG 95/99 2000/04,"60,00",NULL
598,COXIM DA COROA DREAM/TRAXX/SHINERAY -150,"15,00",NULL
599,PEDALEIRA TRASEIRA XR300/FALCON/BROS,"8,00",NULL
600,PEDALEIRA TRASEIRA/ DIANTEIRA TWISTER/SATRADA CB30,"18,00",NULL
601,TAMPA TANQUE BIZ 100/125/ POP100- SCT,"55,00",7908193655157
602,JOGO ESCOVAR PARTIDA CB300/XRE 300,"70,00",7893986387134
603,REG/RET CG150 ATE 08 NXR 150 BROS ATE 08 FAN,"35,00",NULL
604,CDI NXR 125 BROS - MAGNETRON,"175,00",7898485614552
605,SUPORTE E ESCOVAS CBX150/ NX4 FALCON/ - MAGNETRON,"60,00",NULL
606,RELE DE PARTIDACG 150/BIZ 125 09 EM DIANTE/FA,"45,00",NULL
607,CACHIMBO VELA CG TITAN NGK UNIVERSAL,"12,00",NULL
608,RELE DE PARTIDA  BIZ,"28,00",NULL
609,CDI CG 150 TITAN ES,"78,00",NULL
610,CACHIMBO DE VELA  TITAN /MIX/NXR150 - SCT,"20,00",7908193640115
611,RELE PISCA P/CG 150 ATE 08 FAN 04-09,"35,00",7898485612350
612,REGULADOR RETIFICADIR BIZ 125 ATE 08,"75,00",7898485614224
612,REGULADOR RETIFICADIR BIZ 125 ATE 08,"75,00",7899276553821
613,RELE DE PARTIDA  NX/XR/CBX 200 BM,"35,00",NULL
614,REG/RET POP 100 - MAGNETRON,"70,00",7898485614682
615,SUPORTE E ESCOVAS  BIZ 100,"24,00",NULL
616,SUPORTE E ESCOVAS  BIZ 125  ES 06-10 BIZ 125 08-10 - MAGNETRON,"28,00",NULL
617,,"40,00",7898485610929
618,,"30,00",NULL
619,,"23,00",NULL
620,,"55,00",3523000000001
621,,"23,00",NULL
622,,"22,00",NULL
623,,"40,00",7898644720742
624,,"55,00",NULL
625,,"20,00",NULL
626,KIT DE TRANSMISSAO XTZ 125 - VAZ,"110,00",NULL
627,KIT CORRENTE/ COROA/ PINHAO CB300R* SEM RETENTOR -,"170,00",NULL
628,,"145,00",NULL
629,KIT COROA E PINHAO COM CORRENTE YS 250 FAZER - SCT,"240,00",2751320000130
630,,"120,00",NULL
631,KIT  POP 100 35ZX14Z COM CORRENTE 428H X 106L PREM,"65,00",NULL
632,KIT CORRENTE NXR 150 BROS 49Z X 172 COM CORRENTE 4,"185,00",7899128811307
633,KIT CORRENTE XL 125 C/ ANEL 56Z X 14Z C/ CORRENTE,"120,00",NULL
634,KIT DE TRANSMISSAO  XLR 125 - EVOL,"95,00",NULL
635,,"135,00",NULL
636,KIT DE TRANSMISSAO DREAM - EVOL,"115,00",NULL
637,KIT  CBX250 TWISTER 250 37Z Z 13Z C/ CORRENTE 520H,"100,00",NULL
638,,"100,00",NULL
641,KIT DE TRANSMISSAO BROS 125 - OSK,"70,00",NULL
642,,"130,00",NULL
643,,"120,00",NULL
644,CORRENTE DE TRANSMISSAO TITAN 150 - KMC,"85,00",NULL
645,KIT TRANSMISSAO BIZ 125 06/10 POP PREMIUM 1045 VUL,"68,00",NULL
646,KIT CORRENTE  COROA E PINHAOTITAN 99 - KIT MAX,"60,00",NULL
647,KIT COROA E PINHAO TITAN 99 - EVOL,"115,00",NULL
648,KIT COROA E PINHAO TITAN 150 - EVOL,"45,00",NULL
649,KIT TRANSMISSAO  CG 125 TODAY/ TITAN C - EVOL,"60,00",NULL
650,KIT YBR 125 43Z X 14Z COM CORRENTE 428H X 118L - R,"68,00",NULL
651,KIT CRYPTON C/ CORRENTE  - RIFFEL,"180,00",7895230032579
652,KIT DE TRANSMISSAO XRE 300 - EVOL,"240,00",NULL
653,,"65,00",NULL
654,,"120,00",NULL
655,,"95,00",NULL
656,,"155,00",358603
657,,"65,00",NULL
658,,"120,00",NULL
659,,"65,00",NULL
660,,"65,00",NULL
661,KIT COROA E PIAO TITAN 00 -EVOL,"115,00",NULL
662,,"65,00",NULL
663,,"68,00",NULL
664,KIT  CG 150 C/ CORRENTE - TITANIUM,"160,00",NULL
665,PARALAMA TRASEIRO TITAN 125 2000/2004 E FAN 125 20,"50,00",NULL
666,PARALAMA DIANTEIRO BIZ 125/KS/ES/ 2006/10 - PRO TO,"45,00",NULL
667,PARALAMA TRASEIRO  PRETO BIZ 125 2005/10 - PARAMOT,"90,00",7899237158225
668,PARALAMA TRASEIRO  PRETO BIZ 100 98/2005 -PARAMOTO,"65,00",NULL
669,PARALAMA TRASEIRO  NXR BROS 125/150/ XR 250/ TORNA,"45,00",NULL
670,PARALAMA DIANTEIRO TITAN 95/99 C/ SUPORTE - VERMELH,"38,00",NULL
671,CARENAGEM FAROL PRETA TITAN 150 2011 - 2013,"70,00",NULL
672,PARALAMA DIANTEIRO NXR 150 09/12 NXR125 13/14 BROS,"60,00",NULL
673,PARALAMA DIANTEIRO BROSS 05/06 AZUL - TORK,"50,00",NULL
674,PARALAMA DIANTEIRO BROSS 02/05 VERMELHO - PARAMOTO,"48,00",NULL
675,PARALAMA DIANTEIRO TITAN KS/ES 00/01 C/ SUPORTE CI,"30,00",NULL
676,PARALAMA DIANTEIRO  BROSS 2003/04/07  BRANCO - PRO,"65,00",NULL
677,TAMPA LATERAL PINT PAR BIZ 125 2005/10 VERM . META,"120,00",NULL
678,CARENAGEM LAT COR *PAR* POP 100 VERMELHO 07/08,"290,00",7899237158119
679,BICO FRONTAL PINT BIZ 125 2011 VERMELHO -PARAMOTOS,"220,00",7898457491907
680,PARALAMA DIANTEIRO BIZ 100 VERDE  -TORK,"70,00",NULL
681,PARALAMA DIANTEIRO PINT BIZ 100 98/2004 VERMELHO -,"70,00",NULL
682,PARALAMA DIANTEIRO POP 100 VERMELHO 2009 A 11,"45,00",NULL
683,PARALAMA DIANTEIRO POP 100 AZUL 2007 - PARAMOTOS,"45,00",NULL
684,PARALAMA DIANTEIRO TITAN 150 ATE 2008 AZUL - PARAM,"58,00",NULL
685,PARALAMA DIANTEIRO TITAN 150 VERMELHO  - PRO TORK,"45,00",NULL
686,PARALAMA DIANTEIRO YBR 125 PRETO PRO TORK,"85,00",7899101663817
687,PARALAMA DIANTEIRO CG 150 ESD/EX/START/CG150 FAN/C,"75,00",NULL
688,PARALAMA DIANTEIRO  PINT TITAN 150 2009 VERMELHO 2,"70,00",NULL
689,PARALAMA DIANTEIRO TITAN 150 2004/08 V PRETO -,"35,00",NULL
690,PROTETOR GARFO PINT *PAR* BIZ 100 VERM 04/05 - PAR,"95,00",7899237156115
691,CARENAGEM FAROL COR BROS BRANCO - PARAMOTOS,"54,00",NULL
692,CARENAGEM FAROL PINT TITAN 150- 2009 PRATA 2009 -,"85,00",NULL
693,PARALAMA DIANTEIRO CG150 ESD/EX/CG150 FAN 2014 - A,"75,00",NULL
694,PARALAMA DIANTEIRO  TITAN 150 VERDE 2006- TORK,"58,00",NULL
695,,"58,00",NULL
696,CARENAGEM FAROLNXR 150 BROS,"90,00",7893112121212
697,BICO FRONTAL PINT BIZ 100 98/2005 - PARAMOTOS,"55,00",NULL
698,PROTETOR DE GARFO *PAR* PINTADO BIZ  VERDE METALIC,"65,00",NULL
699,RABETA PINT FAN 150 2010 VERMELHO METALICO 2013 /,"85,00",NULL
700,RABETA COMPLETA TITAN 150/KS/ES/ESD/EX 2010 ATE 13,"85,00",NULL
701,"RABETA INJETADA FAN 125 09/13 INJ,COR PRETA - PARA","100,00",7899237151493
702,PARALAMA DIANTEIRO TITAN 150 VERM - PRO TORK,"48,00",NULL
703,RABETA COMP PINT TITAN 150 2009 LAT.PRETA 09/10 CE,"90,00",NULL
704,RABETA COMPLETA PINTADA TITAN 95/99 3 PCS VERMELHO,"45,00",NULL
705,RABETA COMPLETA PINTADA TITAN 150 AZUL ATE 2008 -,"98,00",NULL
706,TAMPA LATERAL  *PAR* FAN 15011/13 PRETO - PARAMOTO,"88,00",NULL
707,TAMPA LATERAL TITAN 98/99 PINT S/ ADESIVOS - ROXO,"75,00",7899101669475
708,TAMPA LATERAL PINT *PAR* 95/99 VERMELHO - PARAMOTO,"40,00",NULL
709,TAMPA LATERAL * PAR* FAN 125 05/08 PRETO - PARAMOT,"40,00",NULL
710,TAMPA LATERAL * PAR*  TITAN KS 2000- PARAMOTOS,"80,00",NULL
711,TAMPA LATERAL FAN 125 2009 VERMELHO 09/10 - PARAMO,"75,00",NULL
712,TAMPA LATERAL TITAN ES VERDE PANTANAL METALICO 200,"48,00",NULL
713,TAMPA LATERAL PINT * PAR*  TITAN 150 2008 VERMELHO,"55,00",NULL
714,RABETA COMP PINT TITAN 150 PRETO 2009 - PARAMOTOS,"145,00",7898457508988
715,RABETA COMPLETA PINTADA TITAN 98/99 S/ ADESIVOS RO,"45,00",NULL
716,RABETA COMPLETA TITAN 150 S/ ADESIVOS VERMELHO,"60,00",NULL
717,RABETA  PINTADA TITAN 150 ATE 2008 VERDE 2005 - PA,"58,00",NULL
718,PARALAMA DIANTEIRO  TITAN KS/ES 00/01/04 VERMELHO,"30,00",NULL
719,TAMPA LAT - PRETA DIANTEIRA DIREITA BROS - PARAMOT,"85,00",7899237160815
720,TAMPA LAT - NXR 150 /09/13 NXR 125 13 E 15 PRETO -,"48,00",NULL
721,TAMPA LAT - PRETA - DIANTEIRA ESQUERDA BROS - PARA,"35,00",NULL
722,RABETA 125 CC. ADAP. FAN 05-08 PRETO INJETADO,"48,00",NULL
